X105_B	X10_B	X128_B	X12_B	X130_B	X133_B	X137_B	X150_B	X157_B	X172_B	X180_B	X181_B	X184_B	X201_B	X229_B	X238_B	X240_B	X256_B	X258_B	X263_B	X265_B	X268_B	X26_B	X272_B	X274_B	X275_B	X276_B	X281_B	X282_B	X332_B	X335_B	X338_B	X341_B	X343_B	X350_B	X367_B	X377_B	X383_B	X385_B	X397_B	X39_B	X42_B	X45_B	X51_B	X521_B	X526_B	X527_B	X536_B	X544_B	X549_B	X560_B	X565_B	X567_B	X572_B	X582_B	X585_B	X587_B	X589_B	X590_B	X591_B	X599_B	X608_B	X615_B	X624_B	X633_B	X637_B	X78_B	X87_B	X105_4M	X10_4M	X128_4M	X12_4M	X130_4M	X133_4M	X137_4M	X150_4M	X157_4M	X172_4M	X180_4M	X181_4M	X184_4M	X201_4M	X229_4M	X238_4M	X240_4M	X256_4M	X258_4M	X263_4M	X265_4M	X268_4M	X26_4M	X272_4M	X274_4M	X275_4M	X276_4M	X281_4M	X282_4M	X332_4M	X335_4M	X338_4M	X341_4M	X343_4M	X350_4M	X367_4M	X377_4M	X383_4M	X385_4M	X397_4M	X39_4M	X42_4M	X45_4M	X51_4M	X521_4M	X526_4M	X527_4M	X536_4M	X544_4M	X549_4M	X560_4M	X565_4M	X567_4M	X572_4M	X582_4M	X585_4M	X587_4M	X589_4M	X590_4M	X591_4M	X599_4M	X608_4M	X615_4M	X624_4M	X633_4M	X637_4M	X78_4M	X87_4M	X105_12M	X10_12M	X128_12M	X12_12M	X130_12M	X133_12M	X137_12M	X150_12M	X157_12M	X172_12M	X180_12M	X181_12M	X184_12M	X201_12M	X229_12M	X238_12M	X240_12M	X256_12M	X258_12M	X263_12M	X265_12M	X268_12M	X26_12M	X272_12M	X274_12M	X275_12M	X276_12M	X281_12M	X282_12M	X332_12M	X335_12M	X338_12M	X341_12M	X343_12M	X350_12M	X367_12M	X377_12M	X383_12M	X385_12M	X397_12M	X39_12M	X42_12M	X45_12M	X51_12M	X521_12M	X526_12M	X527_12M	X536_12M	X544_12M	X549_12M	X560_12M	X565_12M	X567_12M	X572_12M	X582_12M	X585_12M	X587_12M	X589_12M	X590_12M	X591_12M	X599_12M	X608_12M	X615_12M	X624_12M	X633_12M	X637_12M	X78_12M	X87_12M	X105_M	X10_M	X128_M	X12_M	X130_M	X133_M	X137_M	X150_M	X157_M	X172_M	X180_M	X181_M	X184_M	X201_M	X229_M	X238_M	X240_M	X256_M	X258_M	X263_M	X265_M	X268_M	X26_M	X272_M	X274_M	X275_M	X276_M	X281_M	X282_M	X332_M	X335_M	X338_M	X341_M	X343_M	X350_M	X367_M	X377_M	X383_M	X385_M	X397_M	X39_M	X42_M	X45_M	X51_M	X521_M	X526_M	X527_M	X536_M	X544_M	X549_M	X560_M	X565_M	X567_M	X572_M	X582_M	X585_M	X587_M	X589_M	X590_M	X591_M	X599_M	X608_M	X615_M	X624_M	X633_M	X637_M	X78_M	X87_M
MN00286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0324487176063244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434422468745323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881498940409983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000279774601121268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.550467917201e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154123477554985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10600718074502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.25910139009057e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119969653724442	0	0	0	0	0	0	0	0	0	0	0	0	0
MN00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117858001758667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66349844162227e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000903083755567093	0.0385909645034688	0.000188509797285392	0	0	0	0	0	0	0	0	0.000965207134165254	0.00232824175054971	0	0	0	0	0	0.0255126827554085	0.0064538460443531	0	0.0194527171242912	0.022827242538074	2.35999581488333e-05	0	0.00351356753244792	0	0.000452185835527236	0.0040045538255034	0	9.54327968342674e-05	0	0	0	0	0	0	0.000280665890152521	0	0	0.127592804027999	0	0	0	0	0	0	0.040249825059359	0	0	0	0	0	0	0	0	0.00098920604339293	0	0	0.0187162458506763	0	0.000440895780387964	0	0	0	0	0.000927708454440859	0.0119513176046363	0.0372833845032552	0.00450537868338564	0.00206707332470682	0.00158570282026762	0.00303235521219493	0.00547202195490164	0.0038133512853231	0.0024222964737724	0.0102735091396144	0.0150749751220129	0.000894604649874517	0.00123798058652401	0.0259778917974191	0.00156990342630357	0.00192524868972919	0.000226744293900997	0.000926334672665887	0.000592124113067619	0.00411991914759382	0.00420346767119709	0.00476894750175367	0.0149144665008976	0.0528840342474208	0.000190410346655462	0.000947319492192824	0.00750968102597267	0.00168124803675505	0.00282164309891241	0.003620075432914	0.0135494080190147	0.00868062837221003	0.00264307707114256	0.000363051790819356	0.00241977612507144	0.00309153033100606	0.00844880810931864	0.000378850844840817	0.000491868272975442	0.00396438522793074	0.000759689742781753	0.00107812211328258	0.0134511152152394	0.00558536266834521	0.0884308269907194	0.0500409012757611	0	0.00100805848603938	0.00294848789075603	0.00419162134391213	0.0102091856380956	0.0156593048425585	0	0.00920387455126268	0.000783002791729767	0.00400715354641988	0.00152338134725383	0.0020017815674522	0.0038910353451668	0.00385798148961939	0.0014172779114508	0.00200105252482368	0.004927779794892	0.0121180929794094	0.0108943515602508	0.00133075080076908	0.00082947259358526	0.00431508039830026
MN00288	0	0	0	0.0141883189917253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019895358774225	0	0	0	0	0	0	0	0	0.00279467476442613	0	1.93760038712716e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445126074727449	0	0.00959806974646233	0	0	0.000409567225131468	0	0	0	0	0	0	0	0.0297493588044686	0	0	0	0	0	0	0	0	0.0157699852644624	0	0	0	0	0	2.87802945989808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000681593346492484	0	0.0142996964481423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133023451703811	0	0	0	0	0	0	0	0.000204466896239859	0	0	0.00566831239916703	0	0	0	0	0	0	0	1.19935300602146e-05	0	0	0	0	0.000831981581907408	0	0	0	0	0.00032461002580533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0182491740065815	0	0.0169570111413576	0	0	9.12525448251756e-05	0	0	0	0	0	0	0	0	0	0	1.49012422106792e-05	0	0	0	0	0	0	0.0337481838739415	0.00181368808510579	0	0.000359382535597809	0	0	0	0	0	0	0	0	0.010858503107747	0.000521675057596511	0	0	0	0.0148272708504045	0.0016652862097514	0	0	0.0166931707603555	2.17880922892998e-05	0.00709936645010705	0.0028406851789865	0.00151287796746765	0	0	0	3.52877567202052e-05	0.00034927695422654	0	0.000488474935133554	0	0	2.47452752006024e-05	0	0.000927603561381051	0	4.300158359656e-05	0.000101539858577037	0.0206495943443836	0	0.000128896972016214	0	0.00886243531315152	0.0111553731940963	0.0132909720165191	0	0	0	0.00849202455770479	0	0	0.000392092133745534	0	0	0.00814768119573362	0	0	0	0.0041948766303538	0	0	0	0.00874423607591765	2.81731869835992e-05	0	0.0213655157603636	0.00270720910052338	6.71372043954121e-05	0.0389164537691838	0	0	0.000336332325306787	0	0	0.011016468508119	0	0.0457197758597228	0.0167427421495416	0	0.0199593778887321	0	0	0.000372638539976506
MN00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123593459042652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69601661806946e-05	0	0	0	0	0	0	0	0	0	0	0.000193800469451679	0	0	0	0	0	0	0.000121614365405256	0	0	0	0	0	0	4.63399682026968e-05	0	0	0	0	0	0	0	9.91868243972804e-05	2.63969001444727e-05	0	0	2.19585863227393e-05	0	0.00011963476170999	0	0	0	0	0	0	0	0.0410459044684587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12635098202735e-05	0.000129469436550223	0	9.7985044613284e-05	0	3.58549035545081e-05	0.000173686108104426	0	0.000310630449002868	0.000252888851789604	1.37330892365621e-05	0	0.000203351953840942	0.00147101778754982	6.52528704733816e-05	7.61340987444662e-05	6.15876015917974e-05	0.000169969657882724	0.000199883100302006	0	0	0.000559393983643459	0.000935092041037739	0.000165061974979194	7.02847571733298e-05	8.45794448421085e-05	0.000238848751890022	0	0	0.000261235390987643	0.000285873854763583	6.07034352488365e-05	6.68771846643389e-05	0.000148227438371741	0.000424713923113992	0.000522275822036267	0.000252759550594207	0	0.000671199504823359	0.000416648054322036	0.00109148543048114	0.000248506213340859	0.00154719123020721	0.00028097002901305	7.38638008391882e-05	0.000435718356685784	0	6.57903082108247e-05	0	2.05250203243876e-05	0.000363749435660489	0.000278978024801134	0.0011198068619607	0.000101269142561366	6.52144173025858e-05	0	0.000302076349708213	0.00155963352698113	0	0.000261505144124443	0.000427329876090047	0.000396264484770455	0.000534638782029851	0.00151287901207033	3.67084728458088e-05	0.000263551161874699	0	0.00128640016013394	7.7871281302785e-05	0.000149639203966914	0.00101419452265838
MN00290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86579040351137e-05	0	0.000338835122037601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0422910556763676	0	0	0	1.44452722398059e-05	0.000253279513623147	0.00180295207924645	0	0	7.05660825971444e-06	0	0.000217727800919308	2.96170496262482e-05	0	2.23269005480631e-05	0	0	1.61638681989871e-05	0	0	0	0	0	0	0.000400333089059585	0.000532126635260823	0	0	0	0	0	1.9660029384222e-05	0	0	3.91797965364523e-05	0	0	8.43463596783104e-06	0	0	0	0	0.00014812954056603	8.15479020822892e-05	6.61223864953516e-05	0	1.33538794928867e-05	0	0	0	3.63350429271202e-05	1.00908134849253e-05	0	7.07646107201093e-05	0	0.00011333343623521	0	0	0	2.13665115986143e-05	1.1215331449354e-05	0	0	4.51099081531426e-05	4.67714228055611e-05	0	0	0	0.000513983935464495	0.000249869842530323	0	0	0	5.9118584863566e-05	6.8180299079996e-05
MN00291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97003573187755e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85587587870758e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16325063090524e-05	2.46887393819611e-05	0	0	4.16544557298148e-05	2.89324773473171e-05	0	0	2.60083372234593e-05	0	0	1.75104744501118e-05	0	0	0	0	0	0	3.14866064249585e-05	0	0	0	0	2.24394575828668e-05	6.02368382841962e-05	0	0	0	0	0	0.00013728986792458	0	0	0	0	0	0	6.07587248576331e-05	0	0.00010096271613711	0	0	0	0	4.49388408194109e-05	0	3.02728813595095e-05	0	0	0.000107027899472797	0	0	0	0	0	1.59769238708337e-05	0	0	7.79820547459454e-06	0	0	4.40658122462066e-05	0	0	0	0	0	7.47318682967758e-05	0.000163871117887954	0.000372595552965752	2.60594268848316e-05	5.65319577710293e-05	0.000251795000947962	0.000205176027867673	0.000333305048113337	0.000100938214569212	0.000306551156778249	6.6564220260133e-05	0.000131094005704898	2.16294028102743e-05	0.000171319027170873	8.23840552444237e-05	0.00153946982239501	6.88289337873562e-05	4.76508053349587e-05	0.000165229401545703	8.97035074086976e-05	8.73054629595176e-05	3.86702882592423e-05	5.45625042817552e-05	9.3444921520886e-05	0.00047472177764145	6.28937519634551e-05	0.00101412212683082	0.000115134443474073	5.1341895871207e-05	5.45490656981431e-05	0.000838930763555128	6.64838044458969e-05	0.000246015700669086	1.59444991708237e-05	9.2725649155114e-05	0.000173713998862407	0.000116617691252226	0.000104481234617753	3.76772996349504e-05	2.94480741879247e-05	3.43128645834231e-05	0	5.02453427784125e-05	2.98988574086375e-05	5.24955755350654e-05	1.90268362229001e-05	0	4.94964808116008e-05	0.000176872553646805	3.52591543887112e-05	0.000263384526649271	0.000108732299568463	0	6.4264556547364e-05	0.000187558720857389	0.000316360836646225	6.20495624805802e-05	5.99591321902155e-05	7.59675474998113e-05	0.000483109393302355	0.000236607713337695	3.51472085429343e-05	0.000383319052127184	0.000153924989616128	0.000108387897576062	1.44627669141304e-05	5.70923817587069e-05	5.45419835545118e-05
MN00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19909653202193e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184211494096514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45291472402584e-05	2.16089180149314e-05	9.64298246645269e-05	0	0	5.93589621804297e-05	2.18684499761395e-05	0	0	0.000107014543635601	5.07497104455087e-05	0.000131784204463266	1.65791629065403e-05	0	0.00907616795117789	0	0	0	0	0	0	0	0	0	0	1.61017617372863e-05	2.44359866741744e-05	0	0	0	0	0	7.82308044468731e-05	3.26849829528606e-05	0	0	0	0	2.05053039882435e-05	1.32942473204692e-05	0	0	0	1.11628350921847e-05	0	0	0.000132803101815418	1.53865278649834e-05	0.00117890682719522	2.25246641970456e-05	0	0	0	0	0	2.09074652513166e-05	0.000271624016863954	0	0	3.21097510908756e-05	9.85006423837486e-05	7.7627830554876e-05	2.55582079421455e-05	0	0	0.00146088208224574	0	0	2.50768070387891e-05	4.21085400524976e-05	4.2583594293401e-05	0.000109752136209371	2.54060654029029e-05	9.06939326549879e-05	8.36993792967803e-05	6.23111093076042e-05	3.10134574588654e-05	0.000166219795476383	4.83740526080132e-05	4.24569115524315e-05	3.26261737999039e-05	2.98986032202144e-05	0.000132172635776358	8.07262053110811e-05	0	4.49035574075968e-05	4.10905877193018e-05	9.07435592754518e-05	6.47924823311314e-05	1.86315845323155e-05	4.17850970891896e-05	2.2551736479735e-05	2.7549474702168e-05	0	2.14442784706821e-05	2.20114580560837e-05	8.78146351157858e-05	2.28936264653143e-05	8.91121495157551e-05	1.20773405490983e-05	1.39331249000708e-05	3.0206163365027e-05	4.43563876715169e-05	6.51318165969258e-05	0.000161306003940241	5.84866554376425e-05	9.7819927693636e-06	6.77488299895893e-05	1.75913847186608e-05	1.0042243824779e-05	6.14793840742961e-05	0	3.52619416261006e-05	3.34528644768345e-05	4.64747781695475e-05	4.83386231521807e-05	0.000117036856275195	4.26788681593297e-05	3.04356063587745e-05	5.58646736071846e-05	0	3.88846801058251e-05	9.1171289784437e-05	7.50905895401143e-05	9.64898546244224e-05	6.25540324157598e-05	2.95329358868864e-05	2.08388634586862e-05	1.34731101366125e-05	4.75070772244158e-05	1.71725801613853e-05	5.02882908152155e-05	6.24238662235308e-05	1.34255694331336e-05	6.58592616467989e-05	4.79232201157094e-05
MN00293	0	0	0	0	0	0	0	0	0	0	0	0	0.000809592833095054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20399256151065e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3394123979035e-05	0	0.00559237235936988	0	0	0	0	0	0	0	0	0	0	0.000219785291312189	0	0	0	0	0	0	0	3.30051837684126e-05	0	0.000157671466501147	9.21555344167275e-05	0	0	0.000604626223898587	0.000222913609648078	0	0	0	0	0	0	0	0	0	0	0.0201613120096104	0	0	0	0.000135866599440038	0	0	0	0	0	0.000174865673948021	0	0	0	0	0	0	0	0	4.06195573044982e-05	0	0	9.88236472716238e-05	0	0	0.000137472423265365	0.00132577449891821	0.0568607337600199	0	5.77155878235361e-05	0	0.00151097767617318	0	0	0	0	0.00021404502681046	0.00134906156018758	0	0	0	0	0	0	0	0	0.000415379659250991	0.000378370601388753	0.000788833469996213	0.000152079776680065	0.000359305231144261	0.000125546907441081	0.000190473606003967	4.1693508158572e-05	0	0.000257742457494624	0	8.83984930325339e-05	0.000220439092664503	0.00010558128560923	0.000342331604834479	0	0.000382833064185254	0.000856299406454855	0.000261803402876947	0.000330878593948701	0.000267982055538829	0.000155575208369837	0.00123802232833174	0.000429737535198959	0.000147649606725525	4.42522774733376e-05	0.000290341842552867	9.83575972065606e-05	8.23100994856669e-05	0.000238908707676259	0	0.000107076424580219	0.000156418021180531	0.000266849246549682	0.000362026747111145	6.03010255219614e-05	8.19914659163474e-05	0.00020315977869478	0.000134082746505568	0.000114860958336021	8.39547680217724e-05	0.000398414030347371	0	0.000227120583954419	0.000284763361209575	0.000245827732758892	3.72429792337197e-05	0.000272225771506811	0.000240607317470899	0.000137568671736607	5.51439212601344e-05	9.49636537484939e-05	0.000154961424884585	1.82811907092749e-05	0.000202555852661573	0.000220257793183993	0.000493829170958939	7.29824567463619e-05	0.00128976798538946	0.00180699663129445	6.96575785001026e-05	0	0.000423994222400672	0.000219557745538796	0.000135226815289925	4.81522417793791e-05	0.000317273598659249	0.000228100093367098	0.000277701697488536	0.000340101601503496	0.000209440609781451	0.000273426153703495	0.000250109454158209	0.000243385981504117	0.000597439194373018	0.000225708509121988	0.000247906378399228	0.000310891724305381	0.000314925292088619	0.000660333159486215	0.000197985281375213	0.0012115380523444	0.000461817659007196	0.000506018883486944	0.000128651621769676	0.000930863079234067	0.00183955185666613	0.000305919576791909	0.000768762934160198	0.00025705921639077	0.000231728137416357	0.000500638175405766	0.000198095491242026	0.000130316608860477	0.000324753155481272	0.000282135789305429	0.000894590232585661	0.000193145148040653	0.000456968753154955	0.000138625259010007	0.000400934239187965	0.000302016672229148	0.000436278802790349	0.000120186742890488	0.00136394945706936	0.000174538298160178	0.000639878253701201	0.000730664078448111	0.000335722155142831	8.15710098763497e-05	0.000162182074529656	4.38962859745899e-05	0.000296043271436223	0.000101935480993337	0.000377719995953761	0.000221313360887801	0.000209144143676113	0.000729633050271647	0.000181022460983151	0.000199557159447888	0.000138739533626214	0.00085064233860898	0.00109039892500963	0.00026729946472009	0.000871615589305939	0.000781994743319814	0.0006354991597071	0.000144365466165318	0.0010896978375326	7.04120074951883e-05	0.00113346986474808	0.000254795510005838	0.000301782508075784	0.000126752670938792	0.000502389355055316	0.000588577079172868
MN00294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000562657256391133	0	0.000365390905308084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122824031552168	0	0	0	0	0	0	0	0.000337672021270592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5522588519448e-05	0	0	7.26957869465424e-05	0	0	0	0	0	0	0	0	0	0	0.000279432959764125	0	0	0	0	0	0.000149290063856404	0.000106505437769176	3.18936826223208e-05	0	0.00185337179355783	0.00385002740881607	0	0.000451862194568773	0.000309464519116709	5.23069112312739e-05	0	5.19102316116175e-05	0.000269217175466465	0	0.0348542639385969	0	4.96405892995017e-05	0	0.000195125911744231	0	0.000184535752257962	4.59303066882836e-05	4.33631713746446e-05	0	0	0.000206195611460323	8.9193577484129e-05	0	0.000152105816672027	0.0397919406430877	5.3475359146669e-05	0.00505085601927729	0.00142494085129447	3.70296633393195e-05	3.00217722907566e-05	0	0.00496947102267232	0.000816049410196789	2.46865369718671e-05	6.64448801005731e-05	0.000646124268614095	0	7.80559776584245e-05	0.00228018776764588	6.06717624032102e-05	0	6.64823751708216e-05	0	0	0	0	0	0.00657460096470228	0	0.000584041571037181	0	7.43260898843307e-05	0	0	0.00013507970107151	0	0.000968161544046265	0	0.000236664210601497	0	1.5199139919455e-05	0.00269356333496455	5.77724842286927e-05	7.97775188306191e-05	0.000115929156016797	0.00242056166128268	0.00026641320102731	0.000702093023899049	0	0.00238268091732665	0.0013388679006106	2.03925049967311e-05	0.000826286408653385	0.000276571362014856	0.000343148262450053	0.000791079719958767	0.000252744867832958	0.000119069598280592	0.00177813600153594	0.000194314464769543	0.000192293389391274	3.75070276380795e-05	0.00185704603278112	0.000247084158220933	0	0.000110641983348442	0.00027531220567073	4.90685135897986e-05	0.0003758314685997	0.000202039216743253	0.00084867669990339	1.56977280052879e-05	0.000391832928275818	3.08703277836607e-05	1.30268424659728e-05	5.89353263384623e-05	0.000508327406110073	0.00106128234852024	0	0.000130906195998951	0.000100356907188666	7.91637021079337e-05	0.000227079716993925	8.43203530718948e-05	0.00042677790505595	0.000339718723725776	0.000463127474218815	0.00117933306208911	3.36396375605249e-05	0.000695648777937748	0	0.000697316517578738	0.000593805967588112	4.86819123565324e-05	0	0	0.000396811339555279	0.000240506371310382	0.000661295240229178	0.000598787621482651	6.63523225950706e-05	4.74625410858551e-05	0.00125546451167788	6.09664067610509e-05	0.00147363799064407	0	0.000106716163684886	0.00148997808723543	6.67749807797622e-05	0.000974874760247654
MN00295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.52786201881904e-05	0	0.0203207933055256	0	0	0	0	0	0	0	0	0	0	0.00705313539649039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000456880938362046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000569050261880072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.16222342367065e-05	0	0	0.000676958657790424	0	0	0	0.000293221624184038	0	0	0	0	0	0	0	0	3.21876929675087e-05	0	0	8.65455569783639e-06	0	0	0	0	0	0.000510362114982447	0	0	0	0	0	0	0	0	0	0	0	4.26871379348448e-05	0	0	0.00368068159394871	0	0	0	0	0	0	0	0	0	0	5.52633703057398e-05	0	0	1.4363644958505e-05	0	0	7.01069029794685e-06	0	0	0	0	0	0	0.00332760811907093	0	0.000915777663604896	0	0.00019431086391545	0.000949293901862098	0	0.000971783675835341	0.00244336461364953	0.000279795795217088	0.000342432129994411	0.00210520709768003	0.000964260341362998	0	0	0.000178722963314737	0.000372037067469311	0.00308537626425688	0	0	0.014624835569915	0.00132736235841401	0.000196788977216262	0.00262885600396456	0	0.00122293285399209	0	0	0.000529463155526433	0.00138242944306541	0.00030195718214007	0	0.000143671425608724	0	0.00184596239589764	0.000837546889661921	0	0	7.22103633984576e-05	0.0017630734367802	0	0.0125620862399443	0	0	0.000914292879448429	0	0	0.000392951517052952	0	0.00029039021414439	0.00184524702862778	0.00335038398906057	0.000286494422394195	0.000996562338580922	0	0.006412999318101	0.000382539827683858	0	0.003005968600363	0.00543679384245902	0.00512868213303284	0.00292670850955727	0.000296812086774204	0	0.000598638952278547	0	0.0262470808064246	2.31483256792172e-05	0.00135453354127404	0.00403701279959865
MN00296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
